"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"business","Shorefront","Shore Front","shorefront","bank","bank","Shorefront is a bank listed for GTA 6 on the GTA Fandom wiki.","Shorefront appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a bank. It is also called Shore Front. The wiki lists it across 6 places in the series: Vice City, Leonida:, Shorefront Building, Downtown, Cipher Mall, Rockridge. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: bank;Listed locations: Vice City, Leonida:, Shorefront Building, Downtown, Cipher Mall, Rockridge;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Shorefront","2026-09-13","LOW","NO","","gta 6 shorefront;shorefront gta 6;gta 6 bank","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Shrewsbury","","shrewsbury","weapons","weapons","Shrewsbury is a weapons listed for GTA 6 on the GTA Fandom wiki.","Shrewsbury appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a weapons. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: weapons;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Shrewsbury","2026-09-13","LOW","NO","","gta 6 shrewsbury;shrewsbury gta 6;gta 6 weapons","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Sinfrontera National Bank","","sinfrontera-national-bank","bank","bank","Sinfrontera National Bank is a bank listed for GTA 6 on the GTA Fandom wiki.","Sinfrontera National Bank appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a bank. The wiki lists it across 1 place in the series: State of Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: bank;Listed locations: State of Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sinfrontera_National_Bank","2026-09-13","LOW","NO","","gta 6 sinfrontera national bank;sinfrontera national bank gta 6;gta 6 bank","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Skala","","skala","","","Skala is a business listed for GTA 6 on the GTA Fandom wiki.","Skala appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Skala","2026-09-13","LOW","NO","","gta 6 skala;skala gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Sol Sisters","","sol-sisters","","","Sol Sisters are businesses listed for GTA 6 on the GTA Fandom wiki.","Sol Sisters appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki lists it across 3 places in the series: Vice Beach, Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Listed locations: Vice Beach, Vice-Dale County, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sol_Sisters","2026-09-13","LOW","NO","","gta 6 sol sisters;sol sisters gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Sound4Sound Studio","","sound4sound-studio","recordlabel","recordlabel","Sound4Sound Studio is a recordlabel listed for GTA 6 on the GTA Fandom wiki.","Sound4Sound Studio appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a recordlabel. The wiki lists it across 2 places in the series: Vice City, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: recordlabel;Listed locations: Vice City, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sound4Sound","2026-09-13","LOW","NO","","gta 6 sound4sound studio;sound4sound studio gta 6;gta 6 recordlabel","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Speedophile","","speedophile","vehicles","vehicles","Speedophile is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Speedophile appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. Vehicles tied to it are given as Vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Associated vehicles: Vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Speedophile","2026-09-13","LOW","NO","Vehicles","gta 6 speedophile;speedophile gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Stronghold Ammunition","","stronghold-ammunition","weapons","weapons","Stronghold Ammunition is a weapons listed for GTA 6 on the GTA Fandom wiki.","Stronghold Ammunition appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a weapons. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: weapons;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Stronghold_Ammunition","2026-09-13","LOW","NO","","gta 6 stronghold ammunition;stronghold ammunition gta 6;gta 6 weapons","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Stronzo","","stronzo","alcohol","alcohol","Stronzo is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Stronzo appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Stronzo","2026-09-13","LOW","NO","","gta 6 stronzo;stronzo gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Sumo","","sumo","electronics","electronics","Sumo is a electronics listed for GTA 6 on the GTA Fandom wiki.","Sumo appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a electronics. The wiki lists it across 3 places in the series: LVA Freight Depot, Las Venturas, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: electronics;Listed locations: LVA Freight Depot, Las Venturas, San Andreas;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sumo","2026-09-13","LOW","NO","","gta 6 sumo;sumo gta 6;gta 6 electronics","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","T-East","","t-east","vehicleparts","vehicleparts","T-East is a vehicleparts listed for GTA 6 on the GTA Fandom wiki.","T-East appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleparts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleparts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/T-East","2026-09-13","LOW","NO","","gta 6 t-east;t-east gta 6;gta 6 vehicleparts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Thaw","","thaw","alcohol","alcohol","Thaw is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Thaw appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Thaw","2026-09-13","LOW","NO","","gta 6 thaw;thaw gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","This/That","","this-that","","","This/That is a business listed for GTA 6 on the GTA Fandom wiki.","This/That appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/This%2FThat","2026-09-13","LOW","NO","","gta 6 this/that;this/that gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Tiny Frank","","tiny-frank","snack","snack","Tiny Frank is a snack listed for GTA 6 on the GTA Fandom wiki.","Tiny Frank appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a snack. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: snack;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Tiny_Frank","2026-09-13","LOW","NO","","gta 6 tiny frank;tiny frank gta 6;gta 6 snack","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Übermacht","","ubermacht","vehicles","vehicles","Übermacht is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Übermacht appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/%C3%9Cbermacht","2026-09-13","LOW","NO","","gta 6 übermacht;übermacht gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Uncle Jack's Liquor","","uncle-jacks-liquor","liquor","liquor","Uncle Jack's Liquor is a liquor listed for GTA 6 on the GTA Fandom wiki.","Uncle Jack's Liquor appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a liquor. The wiki lists it across 2 places in the series: Port Gellhorn, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: liquor;Listed locations: Port Gellhorn, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Uncle_Jack's_Liquor","2026-09-13","LOW","NO","","gta 6 uncle jack's liquor;uncle jack's liquor gta 6;gta 6 liquor","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Unnamed Attacker group","","unnamed-attacker-group","Armed group","Armed group","Unnamed Attacker group is a Armed group listed for GTA 6 on the GTA Fandom wiki.","Unnamed Attacker group appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a Armed group. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: Armed group;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_Attacker_group","2026-09-13","LOW","NO","","gta 6 unnamed attacker group;unnamed attacker group gta 6;gta 6 Armed group","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Highway patrol agency","","unnamed-highway-patrol-agency","police","police","Highway patrol agency is a police listed for GTA 6 on the GTA Fandom wiki.","Highway patrol agency appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a police. The wiki lists it across 1 place in the series: State of Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Vehicles. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: police;Listed locations: State of Leonida;Associated vehicles: Vehicles;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_highway_patrol_agency","2026-09-13","LOW","NO","Vehicles","gta 6 highway patrol agency;highway patrol agency gta 6;gta 6 police","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Rail service","","unnamed-rail-service","publictransit","publictransit","Rail service is a publictransit listed for GTA 6 on the GTA Fandom wiki.","Rail service appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a publictransit. The wiki lists it across 2 places in the series: Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Unnamed GTA VI Hitachi Rail-inspired train. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: publictransit;Listed locations: Vice-Dale County, Leonida;Associated vehicles: Unnamed GTA VI Hitachi Rail-inspired train;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_rail_service","2026-09-13","LOW","NO","Unnamed GTA VI Hitachi Rail-inspired train","gta 6 rail service;rail service gta 6;gta 6 publictransit","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Val-de-Grâce","","val-de-grace","fashion","fashion","Val-de-Grâce is a fashion listed for GTA 6 on the GTA Fandom wiki.","Val-de-Grâce appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fashion. The wiki lists it across 4 places in the series: Portola Drive, Rockford Hills, Los Santos, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fashion;Listed locations: Portola Drive, Rockford Hills, Los Santos, San Andreas;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Val-de-Gr%C3%A2ce","2026-09-13","LOW","NO","","gta 6 val-de-grâce;val-de-grâce gta 6;gta 6 fashion","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vapeamin","","vapeamin","drug","drug","Vapeamin is a drug listed for GTA 6 on the GTA Fandom wiki.","Vapeamin appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a drug. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: drug;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vapeamin","2026-09-13","LOW","NO","","gta 6 vapeamin;vapeamin gta 6;gta 6 drug","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vapid Motor Company","","vapid-motor-company","vehicles","vehicles","Vapid Motor Company is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Vapid Motor Company appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki lists it across 4 places in the series: Vapid of Los Santos, Adam's Apple Boulevard, Downtown Los Santos, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Listed locations: Vapid of Los Santos, Adam's Apple Boulevard, Downtown Los Santos, San Andreas;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vapid","2026-09-13","LOW","NO","","gta 6 vapid motor company;vapid motor company gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice Beach Police Department","VBPD, Vice Beach Police","vice-beach-police-department","police","police","Vice Beach Police Department is a police listed for GTA 6 on the GTA Fandom wiki.","Vice Beach Police Department appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a police. It is also called VBPD, Vice Beach Police. The wiki lists it across 3 places in the series: Vice Beach, Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Vehicles. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: police;Listed locations: Vice Beach, Vice-Dale County, Leonida;Associated vehicles: Vehicles;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice_Beach_Police_Department","2026-09-13","LOW","NO","Vehicles","gta 6 vice beach police department;vice beach police department gta 6;gta 6 police","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice City Mambas","","vice-city-mambas","football","football","Vice City Mambas is a football listed for GTA 6 on the GTA Fandom wiki.","Vice City Mambas appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a football. The wiki lists it across 2 places in the series: Vice City, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: football;Listed locations: Vice City, Leonida;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice_City_Mambas_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 vice city mambas;vice city mambas gta 6;gta 6 football","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice City Manatees","","vice-city-manatees","football","football","Vice City Manatees are footballs listed for GTA 6 on the GTA Fandom wiki.","Vice City Manatees appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a football. The wiki lists it across 2 places in the series: Vice City, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: football;Listed locations: Vice City, Leonida;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice_City_Manatees","2026-09-13","LOW","NO","","gta 6 vice city manatees;vice city manatees gta 6;gta 6 football","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice City Metro Mule","","vice-city-metro-mule","publictransit","publictransit","Vice City Metro Mule is a publictransit listed for GTA 6 on the GTA Fandom wiki.","Vice City Metro Mule appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a publictransit. The wiki lists it across 3 places in the series: Vice City, Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Unnamed GTA VI VCMM train. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: publictransit;Listed locations: Vice City, Vice-Dale County, Leonida;Associated vehicles: Unnamed GTA VI VCMM train;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice_City_Metro_Mule","2026-09-13","LOW","NO","Unnamed GTA VI VCMM train","gta 6 vice city metro mule;vice city metro mule gta 6;gta 6 publictransit","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice City Narcos","","vice-city-narcos","basketball","basketball","Vice City Narcos are basketballs listed for GTA 6 on the GTA Fandom wiki.","Vice City Narcos appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a basketball. The wiki lists it across 2 places in the series: Vice City, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: basketball;Listed locations: Vice City, Leonida;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice_City_Narcos","2026-09-13","LOW","NO","","gta 6 vice city narcos;vice city narcos gta 6;gta 6 basketball","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice City Police Department","VCPD, Vice City Police","vice-city-police-department","police","police","Vice City Police Department is a police listed for GTA 6 on the GTA Fandom wiki.","Vice City Police Department appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a police. It is also called VCPD, Vice City Police. The wiki lists it across 3 places in the series: Vice City, Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Vehicles. Named staff are given as Mendez (leader), Unnamed Interrogator †, unnamed police officers. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: police;Listed locations: Vice City, Vice-Dale County, Leonida;Associated vehicles: Vehicles;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice_City_Police_Department_(HD_Universe)","2026-09-13","LOW","NO","Vehicles","gta 6 vice city police department;vice city police department gta 6;gta 6 police","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vice-Dale Police Department","VDPD, Vice-Dale County Police Department","vice-dale-police-department","police","police","Vice-Dale Police Department is a police listed for GTA 6 on the GTA Fandom wiki.","Vice-Dale Police Department appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a police. It is also called VDPD, Vice-Dale County Police Department. The wiki lists it across 2 places in the series: Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Vehicles. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: police;Listed locations: Vice-Dale County, Leonida;Associated vehicles: Vehicles;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vice-Dale_Police_Department","2026-09-13","LOW","NO","Vehicles","gta 6 vice-dale police department;vice-dale police department gta 6;gta 6 police","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vinylism","","vinylism","music","music","Vinylism is a music listed for GTA 6 on the GTA Fandom wiki.","Vinylism appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a music. The wiki lists it across 4 places in the series: Los Santos, San Andreas, Hamlet, Leonida (See more). Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: music;Listed locations: Los Santos, San Andreas, Hamlet, Leonida (See more);Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vinylism","2026-09-13","LOW","NO","","gta 6 vinylism;vinylism gta 6;gta 6 music","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Visit Leonida","","visit-leonida","tourism","tourism","Visit Leonida is a tourism listed for GTA 6 on the GTA Fandom wiki.","Visit Leonida appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a tourism. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: tourism;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Visit_Leonida","2026-09-13","LOW","NO","","gta 6 visit leonida;visit leonida gta 6;gta 6 tourism","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Vulcar","","vulcar","vehicles","vehicles","Vulcar is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Vulcar appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Vulcar","2026-09-13","LOW","NO","","gta 6 vulcar;vulcar gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
